Movie ID, Movie Name
76059,Fun with Dick and Jane (1977)
76070,The Gauntlet (1977)
76085,Una giornata particolare (1977)
76095,The Goodbye Girl (1977) 
76100,Grand Theft Auto (1977) 
76101,Bluff storia di truffe e di imbroglioni (1976)
76137,Herbie Goes to Monte Carlo (1977) 
76141,High Anxiety (1977)
76150,Communion (1976)
76155,Lhomme qui aimait les femmes (1977) 
76162,Hausu (1977) 
76191,The Incredible Melting Man (1977) 
76221,Jabberwocky (1977) 
76245,Julia (1977)
76257,The Kentucky Fried Movie (1977)
76295,The Last House on Dead End Street (1977)
76312,Die Liebesbriefe einer portugiesischen Nonne (1977) 
76313,Les liens de sang (1978) 
76336,El lugar sin l°mites (1978)
76348,La vie devant soi (1977)
76363,The Many  s of Winnie the Pooh (1977)
76398,Mivtsa Yonatan (1977) 
76451,New York New York (1977)
76489,Oh God (1977) 
76504,Orca (1977) 
76535,The People That Time Forgot (1977) 
76538,Petes Dragon (1977)
76574,Providence (1977)
76578,Pumping Iron (1977)
76584,Quel maledetto treno blindato (1978) 
76618,The Rescuers (1977)
76630,Rituals (1977) 
76637,Rolling Thunder (1977) 
76666,Saturday Night Fever (1977)
76683,The Sentinel (1977)
76696,Shatranj Ke Khilari (1977) 
76704,Shock Waves (1977)
76722,Skytten (1977)
76723,Slap Shot (1977) 
76727,Sluzhebnyy roman (1977)
76729,Smokey and the Bandit (1977) 
76734,Soldaat van Oranje (1977)
76740,Sorcerer (1977) 
76752,The Spy Who Loved Me (1977) 
76759,Star Wars (1977) 
76767,Storm Boy (1976)
76786,Suspiria (1977)
76788,Sweeney (1977)
76843,The Turning Point (1977)
76853,The Uncanny (1977)
76920,Why Shoot the Teacher? (1977) 
76929,Wizards (1977)
77132,Ai no borei (1978) 
77160,Amor libre (1979)
77188,Autostop rosso sangue (1977) 
77199,The Bad News Bears Go to Japan (1978)
77235,Big Wednesday (1978) 
77247,The Incredible Torture Show (1976)
77269,The Boys from Brazil (1978)
77272,Brass Target (1978) 
77275,The Brinks Job (1978)
77288,La cage aux folles (1978)
77289,California Suite (1978)
77294,Capricorn One (1977)
77332,Holocaust 2000 (1977) 
77355,Coma (1978)
77360,Comes a Horseman (1978)
77369,Convoy (1978) 
77381,Crossed Swords (1977)
77394,Damien Omen II (1978)
77398,Dar emtedad shab (1978)
77402,Dawn of the Dead (1978)
77405,Days of Heaven (1978)
77413,Death on the Nile (1978) 
77416,The Deer Hunter (1978)
77421,Despair (1978) 
77450,Dominique (1979)
77452,Dona Flor e Seus Dois Maridos (1976)
77474,The Driver (1978)
77523,Every Which Way But Loose (1978) 
77524,The Evil (1978)
77530,Eyes of Laura Mars (1978)
77549,Fingers (1978) 
77559,Wu du (1978)
77572,Force 10 from Navarone (1978) 
77578,Foul Play (1978)
77588,The Fury (1978) 
77594,Game of Death (1978)
77621,Goin South (1978)
77631,Grease (1978)
77651,Halloween (1978)
77663,Heaven Can Wait (1978) 
77681,The Hills Have Eyes (1977)
77696,Hooper (1978) 
77698,Hot Lead and Cold Feet (1978)
77711,Hîstsonaten (1978)
77713,Day of the Woman (1978)
77714,I Wanna Hold Your Hand (1978)
77742,Interiors (1978)
77743,International Velvet (1978)
77745,Invasion of the Body Snatchers (1978)
77756,It Lives Again (1978)
77766,Jaws 2 (1978)
77768,Je suis timide... mais je me soigne (1978)
77775,Joi Baba Felunath (1979) 
77800,Killer Fish (1979)
77838,The Last Waltz (1978)
77869,The Lord of the Rings (1978)
77889,Magic (1978)
77895,Malibu Beach (1978)
77904,The Manitou (1978)
77914,Martin (1976) 
77928,Midnight Express (1978) 
77945,La montagna del dio cannibale (1978) 
77975,Animal House (1978)
78073,Perceval le Gallois (1978)
78087,Piranha (1978) 
78106,Powers of Ten (1977) 
78111,Pretty Baby (1978)
78163,Revenge of the Pink Panther (1978)
78199,Same Time Next Year (1978) 
78239,Sgt. Peppers Lonely Hearts Club Band (1978) 
78243,Shao Lin san shi liu fang (1978) 
78269,The Silent Partner (1978)
78281,The Small One (1978)
78326,Straight Time (1978) 
78346,Superman (1978) 
78355,SÅrÅ (1979)
78360,Tang lang (1978) 
78389,The Thirty Nine Steps (1978)
78446,Up in Smoke (1978)
78480,Watership Down (1978)
78481,A Wedding (1978) 
78492,The Wild Geese (1978) 
78504,The Wiz (1978)
78718,...And Justice for All. (1979)
78723,1941 (1979) 
78748,Alien (1979)
78754,All That Jazz (1979) 
78767,The Amityville   (1979)
78778,Angels Brigade (1979) 
78780,Animalympics (1980)
78784,Ett anstndigt liv (1979)
78788,Apocalypse Now (1979)
78790,The Apple Dumpling Gang Rides Again (1979) 
78841,Being There (1979) 
78856,Beyond the Poseidon   (1979) 
78869,The Black Hole (1979) 
78872,The Black Stallion (1979)
78875,Die Blechtrommel (1979)
78880,Bloodrage (1979)
78902,Breaking Away (1979) 
78908,The Brood (1979)
78925,Il cacciatore di squali (1979)
78935,Cannibal Holocaust (1980) 
78936,Mondo cannibale (1980)
78950,The Champ (1979)
78960,The Great American Girl Robbery (1979)
78966,The China Syndrome (1979)
78989,Concorde Affaire 79 (1979)
79020,≠Que Viva Mexico - Da zdravstvuyet Meksika (1979) 
79073,Dracula (1979)
79082,The Driller Killer (1979)
79095,Die Ehe der Maria Braun (1979)
79116,Escape from Alcatraz (1979) 
79117,Escape to Athena (1979) 
79126,Every Child (1979) Animation
79180,The Frisco Kid (1979)
79182,Fukushñ suru wa ware ni ari (1979) 
79200,Le gendarme et les extra-terrestres (1979)
79221,Gol Maal (1979)
79227,Good Guys Wear Black (1978)
79239,The Great Santini (1979)
79261,Hair (1979) 
79285,Saturn 3 (1980)
79300,The Hollywood Strangler Meets the Skid Row Slasher (1979) 
79322,I... comme Icare (1979) 
79367,The Jerk (1979)
79417,Kramer vs. Kramer (1979)
79428,The Lady Vanishes (1979) 
79470,Life of Brian (1979)
79477,A Little  (1979)
79482,Long Weekend (1978)
79489,Love at First Bite (1979) 
79501,Mad Max (1979) 
79514,Malibu High (1979) 
79522,Manhattan (1979) 
79540,Meatballs (1979)
79550,Meteor (1979) 
79574,Moonraker (1979) 
79576,More American Graffiti (1979) 
79588,The Muppet Movie (1979) 
79596,My Brilliant Career (1979)
79640,North Dallas Forty (1979) 
79641,Nosferatu Phantom der Nacht (1979)
79642,Le notti erotiche dei morti viventi (1980)Adult
79668,The Onion Field (1979) 
79679,Osenniy marafon (1979) 
79714,Phantasm (1979)
79732,Poit°n (1978)
79738,Porridge (1979)
79758,Prophecy (1979) 
79759,Prova dorchestra (1978) 
79766,Quadrophenia (1979) 
79781,Real Life (1979)
79813,Rock n Roll High School (1979)
79817,Rocky II (1979)
79820,Le roi et loiseau (1980)
79826,The Rose (1979)
79833,Rupan sansei Kariosutoro no shiro (1979)
79869,Screams of a Winter Night (1979)
79871,Scum (1979) 
79944,Stalker (1979) 
79945,Star Trek The Motion Picture (1979)
79946,Starcrash (1978) 
80009,Tess (1979)
80012,That Sinking Feeling (1979)
80031,Tom Horn (1980) 
80040,Tourist Trap (1979)
80057,Zombi 2 (1979)
80114,Walk Proud (1979)
80117,The Wanderers (1979) 
80120,The Warriors (1979)
80130,When a Stranger Calls (1979)
80140,Wise Blood (1979) 
80149,Woyzeck (1979)
80166,Za jia xiao zi (1979) 
80179,Jui kuen (1978) 
80180,Zulu Dawn (1979) 
80310,Breaker Morant (1980)
80319,Nine to Five (1980)
80339,Airplane (1980)
80365,American Gigolo (1980) 
80377,Any Which Way You Can (1980) 
80388,Atlantic City (1980) 
80391,Attack of the Killer Tomatoes (1978) 
80402,The Awakening (1980)
80406,Babylon (1981)
80408,Bad Timing (1980)
80421,Battle Beyond the Stars (1980) 
80431,Beyond Evil (1980) 
80436,The Big Brawl (1980) 
80437,The Big Red One (1980) 
80439,Il bisbetico domato (1980)
80453,The Blue Lagoon (1980) 
80455,The Blues Brothers (1980) 
80474,Brubaker (1980)
80479,Shinkansen daibakuha (1975) 
80485,Caboblanco (1980) 
80487,Caddyshack (1980)
80491,Caligola (1979)Adult
80500,Carny (1980)
80503,La casa sperduta nel parco (1980)
80516,The Changeling (1980)
80549,Coal Miners Daughter (1980)
80569,Cruising (1980) 
80603,Death Ship (1980) 
80610,Le dernier mÇtro (1980)
80646,Op de Drempel van de Gruwel (1979)
80661,Dressed to Kill (1980)
80662,Du er ikke alene (1978)
80678,The Elephant Man (1980)
80684,Star Wars Episode V - The Empire Strikes Back (1980) 
80707,The Exterminator (1980)
80716,Fame (1980)
80736,The Final Countdown (1980)
80738,The First Deadly Sin (1980)
80745,Flash Gordon (1980) 
80749,The Fog (1980)
80755,Foutaises (1989) 
80756,Foxes (1980)
80761,Friday the 13th (1980)
80770,Gadajace glowy (1980) 
80801,The Gods Must Be Crazy (1980) 
80839,The Happy Hooker Goes Hollywood (1980)
80855,Heavens Gate (1980)
80861,Herbie Goes Bananas (1980) 
80889,Hopscotch (1980) 
80904,Humanoids from the Deep (1980)
80913,The Idolmaker (1980)
80919,In Search of Historic Jesus (1979) 
80923,Inferno (1980)
80924,El infierno tan temido (1980)
80934,The Island (1980) 
80948,The Jazz Singer (1980)
80979,Kagemusha (1980)
81059,Lion of the Desert (1981)
81070,The Long Good Friday (1980) 
81071,The Long Riders (1980)
81114,Maniac (1980) 
81163,The Mirror Crackd (1980)
81176,Mon oncle dAmÇrique (1980) 
81178,The Monster Club (1981) 
81186,Mothers Day (1980)
81248,Le notti del terrore (1981)
81283,Ordinary People (1980)
81318,Paura nella cittÖ dei morti viventi (1980)
81323,Pepi Luci
81353,Popeye (1980) 
81375,Private Benjamin (1980)
81383,Prom Night (1980)
81398,Raging Bull (1980)
81455,Scanners (1981)
81470,The Sea Wolves (1980)
81480,Seems Like Old Times (1980)
81499,Shi di chu ma (1980) 
81505,The Shining (1980)
81506,Shogun Assassin (1980) 
81517,Silver Dream Racer (1980)
81529,Smokey and the Bandit II (1980) 
81534,Somewhere in Time (1980) 
81554,Stardust Memories (1980) 
81562,Stir Crazy (1980)
81573,Superman II (1980) 
81606,Taxi zum Klo (1980)
81631,Tian long ba bu (1977) 
81633,Time Bandits (1981) 
81677,Lultimo squalo (1981) 
81693,Luomo puma (1980) 
81696,Urban Cowboy (1980)
81698,Used Cars (1980)
81747,When Time Ran Out... (1980) 
81748,Where the Buffalo Roam (1980)
81753,Why Would I Lie? (1980) 
81777,Xanadu (1980)
81809,North Sea Hijack (1979) 
81974,Absence of Malice (1981)
81991,Agoniya (1981)
82010,An American Werewolf in London (1981)
82031,Arthur (1981)
82050,Be Tartib ya Bedoun-e Tartib (1981)
82073,Bianco rosso e Verdone (1981)
82083,Blood Beach (1980)
82085,Blow Out (1981)
82089,Body Heat (1981) 
82094,The Boogens (1981)
82096,Das Boot (1981) 
82118,The Burning (1981)
82136,The Cannonball Run (1981) 
82158,Chariots of Fire (1981)
82162,Chashme Buddoor (1981)
82163,Nice Dreams (1981)
82176,Christiane F. - Wir Kinder vom Bahnhof Zoo (1981)
82186,Clash of the Titans (1981) 
82198,Conan the Barbarian (1982) 
82199,Condorman (1981) 
82200,Continental Divide (1981)
82222,Czlowiek z zelaza (1981)
82237,Dawn of the Mummy (1981)
82242,Dead &amp; Buried (1981)
82247,Death Hunt (1981) 
82250,Death Wish II (1982)
82252,The Decline of  Civilization (1981)
82256,Delitto al ristorante cinese (1981)
82269,Diva (1981)
82288,Dragonslayer (1981) 
82307,...E tu vivrai nel terrore LaldilÖ (1981)
82332,Enter the Ninja (1981) 
82334,The Entity (1982)
82340,Escape from New York (1981)
82346,Evilspeak (1981)
82348,Excalibur (1981) 
82351,Eye of the Needle (1981)
82352,Eyes of a Stranger (1981)
82353,Eyewitness (1981)
82370,La femme dÖ ctÇ (1981)
82377,The Final Conflict (1981)
82378,Final Exam (1981)
82379,The Final Terror (1983)
82398,For Your Eyes Only (1981) 
82402,Fort Apache the Bronx (1981) 
82406,The Fox and the Hound (1981)
82407,Fracchia la belva umana (1981)
82416,The French Lieutenants Woman (1981)
82418,Friday the 13th Part 2 (1981)
82427,The Funhouse (1981) 
82431,Galaxy of Terror (1981) 
82432,Gallipoli (1981) 
82443,Genocide (1982)
82474,The Great Muppet Caper (1981)
82477,Gregorys Girl (1981) 
82484,La guerre du feu (1981) 
82495,Halloween II (1981)
82497,The Hand (1981) 
82508,Heartland (1979) 
82509,Heavy Metal (1981)
82511,Hell Night (1981)
82517, of the World Part I (1981)
82518,Hoge hakken echte liefde (1981)
82522,Home Sweet Home (1981)
82533,The Howling (1981)
82562,Innamorato pazzo (1981)
82592,Just Before Dawn (1981)
82644,Laawaris (1981) 
82648,The Legend of the Lone Ranger (1981) 
82677,Looker (1981)
82694,Mad Max 2 (1981) 
82700,Cannibal ferox (1981) 
82714,Il marchese del Grillo (1981)
82736,Mephisto (1981)
82748,Mil gritos tiene la noche (1982)
82766,Mommie Dearest (1981)
82776,Ms. 45 (1981) 
82782,My Bloody Valentine (1981)
82783,My Dinner with Andre (1981)
82806,New Years Evil (1980)
82813,Night Warning (1982)
82817,Nighthawks (1981)
82846,On Golden Pond (1981)
82853,Only When I Laugh (1981) 
82869,Outland (1981)
82893,La pelle (1981)
82910,Piranha Part Two The Spawning (1981) 
82912,Pixote A Lei do Mais Fraco (1981) 
82924,Poliziotto superpió (1980)
82926,Polyester (1981)
82933,Possession (1981) 
82934,The Postman Always Rings Twice (1981) 
82945,Prince of the City (1981) 
82949,Le professionnel (1981)
82951,The Prowler (1981)
82966,Quella villa accanto al cimitero (1981)
82971,Raiders of the Lost Ark (1981) 
82979,Reds (1981)
82986,Reporters (1981)
82988,Requiem (1982)
83015,S.O.B. (1981)
83033,Saturday the 14th (1981) 
83081,Silsila (1981)
83089,Sjecas Li Se Dolly Bell (1981) 
83109,La soupe aux choux (1981)
83111,Southern Comfort (1981) 
83113,Sphinx (1981)
83131,Stripes (1981)
83144,The Survivor (1981)
83155,LÇventreur de Notre-Dame (1975)
83169,Taps (1981)
83190,Thief (1981)
83193,This Is Elvis (1981)
83232,True Confessions (1981) 
83260,Les uns et les autres (1981)
83271,Vabank (1981)
83275,Variola vera (1982) 
83284,Victory (1981) 
83296,Visiting Hours (1982)
83336,Wolfen (1981)
83365,Zoot Suit (1981)
83506,Ten Violent Women (1982) 
83511,48 Hrs. (1982) 
83530,Airplane II The Sequel (1982)
83541,Alley Cat (1984)
83543,Alsino y el c¢ndor (1983)
83550,Amityville II The Possession (1982) 
83557,Android (1982)
83564,Annie (1982) 
83580,Las des as (1982) 
83590,The Atomic Cafe (1982) 
83624,Basket Case (1982) 
83628,The Beach Girls (1982)
83630,The Beastmaster (1982) 
83642,The Best Little Whorehouse in Texas (1982)
83657,Black Wax (1983)
83658,Blade Runner (1982)
83722,Cat People (1982) 
83739,Class of 1984 (1982) 
83745,Come Back to the Five and Dime Jimmy Dean
83755,The Concrete Jungle (1982)
83767,Creepshow (1982) 
83789,Danton (1983)
83791,The Dark Crystal (1982)
83798,Dead Men Dont Wear Plaid (1982)
83806,Deathtrap (1982)
83833,Diner (1982) 
83851,The Draughtsmans Contract (1982) 
83866,E.T. the Extra-Terrestrial (1982) 
83869,Eating Raoul (1982) 
83907,The Evil Dead (1981)
83908,Evil Under the Sun (1982) 
83922,Fanny och Alexander (1982) 
83929,Fast Times at Ridgemont High (1982) 
83941,Who Dares Wins (1982)
83943,Firefox (1982)
83944,First Blood (1982) 
83946,Fitzcarraldo (1982)Biography
83951,The Flight of Dragons (1982)
83960,Forced Vengeance (1982) 
83972,Friday the 13th Part III (1982)
83987,Gandhi (1982)
83996,Le gendarme et les gendarmettes (1982)
84021,Grease 2 (1982) 
84028,Rosso sangue (1981)
84096,The House Where Evil Dwells (1982)
84199,Khud-Daar (1982) 
84206,Killing em Softly (1982)
84228,Laberinto de pasiones (1982) 
84234,The Last American Virgin (1982) 
84237,The Last Unicorn (1982)Animation
84315,Les maåtres du temps (1982)
84316,Megaforce (1982) 
84329,A Midsummer Nights Sex   (1982) 
84335,Missing (1982)
84345,Moy drug Ivan Lapshin (1986)
84354,Moonlighting (1982)
84359,Mother Lode (1982)
84370,My Favorite Year (1982)
84390,Narayama-bushi k (1983)
84412,Night Shift (1982)
84434,An Officer and a Gentleman (1982)
84445,One from the Heart (1982)
84472,Parasite (1982)
84488,Permanent Vacation (1980)
84489,Personal Best (1982)
84503,Pink Floyd The Wall (1982)
84504,The Pirate Movie (1982) 
84516,Poltergeist (1982)
84522,Porkys (1982)
84549,Przypadek (1987)
84555,Le päre Noâl est une ordure (1982)
84556,Q (1982) 
84565,Querelle (1982)
84577,Reassemblage From the Firelight to the Screen (1983) 
84602,Rocky III (1982)
84633,Savannah Smiles (1982)
84649,The Secret of NIMH (1982)
84654,Die Sehnsucht der Veronika Voss (1982)
84658,The Sender (1982)
84667,Shakti (1982) 
84695,The Slumber Party Massacre (1982) 
84701,The Snowman (1982)
84704,The Soldier (1982)
84707,Sophies Choice (1982)
84726,Star Trek The Wrath of Khan (1982) 
84737,Summer Lovers (1982) 
84739,Superstition (1982)
84745,Swamp Thing (1982)
84777,Tenebre (1982)
84787,The Thing (1982)
84805,Tootsie (1982) 
84827,TRON (1982) 
84846,Vado a vivere da solo (1982)
84855,The Verdict (1982)
84865,Victor Victoria (1982)
84866,Vidhaata (1982)
84867,Vigilante (1983)
84868,Vincent (1982)Animation
84899,White Dog (1982) 
84917,The World According to Garp (1982) 
84934,Yol (1982)
84945,Zapped (1982)
85121,10 to Midnight (1983) 
85154,All the Right Moves (1983)
85156,American Nightmare (1983)
85159,Amityville 3-D (1983)
85204,BMX Bandits (1983)
85210,Bad Boys (1983) 
85211,Bai ga jai (1981) 
85213,Le bal (1983)
85218,Hadashi no Gen (1983)
85234,Betrayal (1983)
85244,The Big Chill (1983) 
85251,Blondinka za uglom (1983)
85253,Blood Rage (1987)
85255,Blue Thunder (1983)
85271,Brainstorm (1983)
85276,Breathless (1983) 
85318,Chained Heat (1983)
85333,Christine (1983) 
85334,A Christmas Story (1983)
85356,Conquest (1983) 
85370,Coup de foudre (1983)
85382,Cujo (1983)
85387,D.C. Cab (1983) 
85407,The Dead Zone (1983)
85412,Deal of the Century (1983)
85420,Delitto in formula Uno (1984)
85461,The Dresser (1983)
85478,Educating Rita (1983) 
85482,El Norte (1983) 
85496,Entre tinieblas (1983) 
85549,Flashdance (1983)
85626,Guang yin de gu shi (1982)
85636,Halloween III Season of the Witch (1982)
85678,High Road to China (1983) 
85693,House of the Long Shadows (1983) 
85694,The House on Sorority Row (1983)
85701,The Hunger (1983) 
85706,I Am the Cheese (1983)
85743,Jaane Bhi Do Yaaro (1983) 
85750,Jaws 3-D (1983) 
85769,Kako sam sistematski unisten od idiota (1983) 
85776,Katha (1983) 
85780,The Keep (1983) 
85794,The King of   (1983) 
85809,Koyaanisqatsi (1982)
85811,Krull (1983) 
85859,Local Hero (1983) 
85862,Lone Wolf McQuade (1983)
85867,The Lords of Discipline (1983)
85868,Losin It (1983) 
85894,The Man with Two Brains (1983)
85912,Mashaal (1984)
85933,Merry Christmas Mr. Lawrence (1983)
85936,Mickeys Christmas Carol (1983) Animation
85959,The Meaning of Life (1983)
85970,Mr. Mom (1983) 
85995,Vacation (1983) 
86005,Never Cry Wolf (1983) 
86006,Never Say Never Again (1983) 
86022,Nostalghia (1983)
86034,Octopussy (1983) 
86050,One Dark Night (1982)
86066,The Outsiders (1983) 
86067,Overnight Sensation (1984) 
86119,Please Dont Eat the Babies (1983) 
86129,Porkys II The Next Day (1983)
86135,I predatori di Atlantide (1983)
86143,Private School (1983)
86154,Psycho II (1983)
86190,Star Wars Episode VI - Return of the Jedi (1983) 
86192,Revenge of the Ninja (1983)
86197,The Right Stuff (1983) 
86200,Risky Business (1983) 
86216,Rumble Fish (1983)
86242,Sasame-yuki (1983)
86250,Scarface (1983) 
86263,Screamtime (1986) 
86264,Screwballs (1983)
86312,Silkwood (1983)
86320,Sleepaway Camp (1983)
86331,Sogni mostruosamente proibiti (1982)
86346,Spacehunter  s in the Forbidden Zone (1983)
86349,Spasms (1983)
86355,Star 80 (1983)
86356,The Star Chamber (1983)
86361,Staying Alive (1983)
86373,The  s of Bob &amp; Doug McKenzie Strange Brew (1983)
86377,Streamers (1983) 
86383,Sudden Impact (1983)
86393,Superman III (1983) 
86397,The Survivors (1983) 
86423,Tender Mercies (1983)
86425,Terms of Endearment (1983) 
86429,Testament (1983)
86443,Timerider The   of Lyle Swann (1982) 
86450,To Be or Not to Be (1983)
86465,Trading Places (1983)
86491,Twilight Zone The Movie (1983) 
86508,Uncommon Valor (1983) 
86510,Under Fire (1983)
86541,Videodrome (1983)
86567,WarGames (1983)
86589,Suburbia (1983)
86593,Without a Trace (1983)
86610,Xtro (1983)
86617,The Year of Living Dangerously (1982)
86618,Yellowbeard (1983) 
86637,Zelig (1983) 
86643,Ziggy Stardust and the Spiders from Mars (1973)
86650,? nos amours. (1983)
86837,2010 (1984)
86855,The  s of AndrÇ and Wally B. (1984)
86856,The  s of Buckaroo Banzai Across the 8th Dimension (1984) 
86859,Against All Odds (1984) 
86873,All of Me (1984) 
86879,Amadeus (1984)
86896,Angel (1984)
86904,Another Country (1984)
86927,Bachelor Party (1984)
86946,Beat Street (1984)
86960,Beverly Hills Cop (1984) 
86969,Birdy (1984)
86972,Ator 2 - Linvincibile Orion (1984) 
86973,Blame It on Rio (1984)
86979,Blood Simple. (1984)
86984,Body Double (1984) 
86993,The Bounty (1984) 
86994,Boy Meets Girl (1984)
86998,Breakin (1984) 
86999,Breakin 2 Electric Boogaloo (1984)
87003,Broadway Danny Rose (1984) 
87004,The Brother from Another Planet (1984)
87015,C.H.U.D. (1984)
87042,Cheech &amp; Chongs The Corsican Brothers (1984)
87050,Children of the Corn (1984)
87072,Comfort and Joy (1984)
87075,The Company of Wolves (1984) 
87078,Conan the Destroyer (1984) 
87089,The Cotton Club (1984) 
87100,Crimes of Passion (1984)
87127,Deathstalker (1983) 
87130,Def-Con 4 (1985)
87133,Delitto al Blue Gay (1984) 
87175,Dreamscape (1984)
87181,I due carabinieri (1984)
87182,Dune (1984) 
87188,E la nave va (1983)
87197,Electric Dreams (1984) 
87229,Exterminator 2 (1984)
87231,The Falcon and the Snowman (1985)
87233,Falling in Love (1984)
87243,Fatal Games (1984)
87262,Firestarter (1984)
87265,The Flamingo Kid (1984) 
87268,Flashpoint (1984)
87277,Footloose (1984)
87280,Forbrydelsens element (1984) 
87291,Frankenweenie (1984) 
87298,Friday the 13th The Final Chapter (1984)
87332,Ghost Busters (1984)
87336,Girls Nite Out (1982)
87344,Gojira (1984) 
87349,Tsisperi mtebi anu daujerebeli ambavi (1983)
87363,Gremlins (1984) 
87385,Hardbodies (1984)
87386,Harry &amp; Son (1984)
87414,The Hit (1984) 
87451,The Ice Pirates (1984)
87469,Indiana Jones and the Temple of Doom (1984) 
87480,Invitation to Hell (1984)
87507,Johnny Dangerously (1984)
87523,Euer Weg fÅhrt durch die Hîlle (1984) 
87538,The Karate Kid (1984) 
87544,Kaze no tani no Naushika (1984)
87553,The Killing Fields (1984)
87597,The Last Starfighter (1984) 
87622,De lift (1983) 
87629,The Little Drummer Girl (1984)
87644,Love Streams (1984) 
87666,Making the Grade (1984)
87727,Missing in   (1984) 
87747,Moscow on the Hudson (1984) 
87755,The Muppets Take Manhattan (1984)
87781,The Natural (1984)
87799,Night of the Comet (1984) 
87800,A Nightmare on Elm Street (1984)
87803,Nineteen Eighty-Four (1984)
87805,Ninja III The Domination (1984) 
87825,The Oasis (1984)
87843,Once Upon a Time in America (1984) 
87884,Paris Texas (1984)
87892,A Passage to India (1984) 
87909,Phenomena (1985)
87910,The Philadelphia Experiment (1984) 
87928,Police Academy (1984)
87957,Purple Rain (1984)
87968,Racing with the Moon (1984) 
87985,Red Dawn (1984) 
87995,Repo Man (1984)
87998,The Deadly Spawn (1983) 
88000,Revenge of the Nerds (1984)
88011,Romancing the Stone (1984) 
88015,Ronja Rîvardotter (1984)
88024,Runaway (1984)
88028,SF Shinseiki Lensman (1984) Animation
88044,Savage Streets (1984)
88074,Secret Honor (1984)
88083,Seksmisja (1984) 
88099,Sharaabi (1984) 
88117,Silent Night Deadly Night (1984)
88128,Sixteen Candles (1984)
88146,A Soldiers Story (1984)
88161,Splash (1984) 
88170,Star Trek III The Search for Spock (1984) 
88172,Starman (1984) 
88178,Stop Making Sense (1984)
88184,Stranger Than Paradise (1984) 
88194,Streets of Fire (1984)
88196,Streetwise (1984)
88206,Supergirl (1984) 
88224,Tank (1984) 
88247,The Terminator (1984)
88249,Terror in the Aisles (1984)
88258,This Is Spinal Tap (1984)
88272,Tightrope (1984) 
88275,The Times of Harvey Milk (1984)Biography
88286,Top Secret (1984)
88323,Die unendliche Geschichte (1984) 
88338,Varljivo leto 68 (1984) 
88414,The Woman in Red (1984)
88461,®QuÇ he hecho yo para merecer esto (1984) 
88680,After Hours (1985) 
88683,Agnes of God (1985)
88707,American Flyers (1985)
88708,American Ninja (1985) 
88763,Back to the Future (1985) 
88782,Before Stonewall (1984)
88794,Better Off Dead... (1985)
88814,The Black Cauldron (1985)
88846,Brazil (1985) 
88847,The Breakfast Club (1985) 
88850,Brewsters Millions (1985)
88856,Broken Down Film (1985)
88870,El caballero del drag¢n (1985) 
88889,Cats Eye (1985) 
88930,Clue (1985)
88933,Cocoon (1985) 
88939,The Color Purple (1985)
88944,Commando (1985) 
88961,Creature (1985)
88967,Crimewave (1985)
88979,D.A.R.Y.L. (1985)
88987,Dance with a Stranger (1985)
88993,Day of the Dead (1985)
89013,Dämoni (1985)
89015,Desert Hearts (1985)
89017,Desperately Seeking Susan (1985)
89048,Do§a Herlinda y su hijo (1985) 
89066,DÇtective (1985)
89092,Enemy Mine (1985) 
89114,Explorers (1985)
89118,F/X (1986)
89126,Fandango (1985)
89155,Fletch (1985)
89173,Friday the 13th A New Beginning (1985)
89175,Fright Night (1985) 
89200,Ghoulies (1985) 
89208,Girls Just Want to Have Fun (1985)
89218,The Goonies (1985) 
89222,Gotcha (1985) 
89265,The Heavenly Kid (1985) 
89276,La historia oficial (1985)
89280,Hobgoblins (1988) 
89283,The Holcroft Covenant (1985)
89308,Howling II Stirba - Werewolf Bitch (1985)
89338,Inferno in diretta (1985) 
89343,Insignificance (1985) 
89346,Into the Night (1985) 
89360,Jagged Edge (1985)
89370,The Jewel of the Nile (1985) 
89393,Just One of the Guys (1985)
89421,King Solomons Mines (1985) 
89424,Kiss of the Spider Woman (1985)
89444,Krush Groove (1985) 
89457,Ladyhawke (1985) 
89461,The Last Dragon (1985) 
89469,Legend (1985) 
89470,The Legend of Billie Jean (1985)
89473,Harimu Ogen (1985)
89489,Lifeforce (1985)
89504,Lost in America (1985)
89523,Lust in the Dust (1985)
89530,Mad Max Beyond Thunderdome (1985) 
89537,Mala Noche (1986)
89543,The Man with One Red Shoe (1985)
89552,Mard (1985) 
89560,Mask (1985)
89562,Nudo e selvaggio (1985) 
89599,Mirch Masala (1987)
89604,Missing in   2 The Beginning (1985) 
89646,Muthal Mariyathai (1985)
89670,European Vacation (1985) 
89686,A Nightmare on Elm Street Part 2 Freddys Revenge (1985)
89695,No Retreat No Surrender (1986) 
89730,Once Bitten (1985) 
89731,One Magic Christmas (1985) 
89733,Opasno dlya zhizni (1985)
89740,Orions belte (1985) 
89748,Otac na sluzbenom putu (1985)
89755,Out of Africa (1985)Biography
89767,Pale Rider (1985)
89791,Pee-wees Big   (1985) 
89822,Police Academy 2 Their First Assignment (1985) 
89826,Porkys Revenge (1985)
89841,Prizzis Honor (1985)
89853,The Purple Rose of Cairo (1985) 
89869,The Quiet Earth (1985)
89880,Rambo First Blood Part II (1985) 
89881,Ran (1985) 
89885,Re-Animator (1985)
89886,Real Genius (1985)
89893,Red Sonja (1985) 
89901,Remo Williams The   Begins (1985) 
